"COD1","COD2","NRODESP","CPBTE","ENTRADA","SALIDAS","STOCK","FECENT","FECUSAL"
"C","74","21001IC05014592M","280621","24","24","0.0000","2021-06-30","2023-07-04"
"C","74","22001IC04105136H","160522","32","32","0.0000","2022-05-20","2025-04-24"
"C","74","22001IC05023281X","220922","32","32","0.0000","2022-09-26","2023-11-21"
"C","74","23001IC04049866C","280323","50","3","47","2023-03-30","2023-09-18"
"C","74","23001IC04174792W","181023","48","14","34","2023-10-27","2025-04-03"
"C","75","16001IC04087468E","80916","198","200","-2","2016-09-12","2019-07-11"
"C","75","17001IC04180892A","80917","99","99","0.0000","2017-09-15","2021-03-19"
"C","75","18001IC04080837W","90418","50","49","1","2018-04-13","2022-10-13"
"C","75","19001IC04015932R","240119","50","49","1","2019-01-28","2023-03-09"
"C","75","19001IC04158500Z","60919","46","46","0.0000","2019-09-11","2023-09-01"
"C","75","20001IC04111282E","200720","45","39","6","2020-07-23","2024-06-06"
"C","75","20001IC04192939W","181120","45","45","0.0000","2020-11-24","2021-12-02"
"C","75","21001IC04054806N","190321","24","23","1","2021-03-23","2023-11-10"
"C","75","21001IC04161492N","240821","24","24","0.0000","2021-08-30","2024-03-27"
"C","75","21001IC04245806P","131221","16","20","-4","2021-12-17","2022-04-20"
"C","75","21001IC05014592M","280621","24","24","0.0000","2021-06-30","2023-09-07"
"C","75","22001IC04105136H","160522","16","15","1","2022-05-20","2023-06-13"
"C","75","22001IC05023281X","220922","16","15","1","2022-09-26","2023-11-24"
"C","75","23001IC04049866C","280323","50","51","-1","2023-03-30","2025-02-19"
"C","75","23001IC04174792W","181023","48","47","1","2023-10-27","2025-03-10"
"C","76","16001IC04087468E","80916","197","197","0.0000","2016-09-12","2018-09-11"
"C","76","17001IC04180892A","80917","99","99","0.0000","2017-09-15","2022-12-12"
"C","76","18001IC04080837W","90418","60","60","0.0000","2018-04-13","2021-06-08"
"C","76","19001IC04015932R","240119","50","50","0.0000","2019-01-28","2025-03-13"
"C","76","19001IC04158500Z","60919","46","46","0.0000","2019-09-11","2022-09-15"
"C","76","20001IC04111282E","200720","43","0.0000","43","2020-07-23","2020-07-23"
"C","76","20001IC04192939W","181120","45","45","0.0000","2020-11-24","2023-03-27"
"C","76","21001IC04054806N","190321","24","17","7","2021-03-23","2023-04-24"
"C","76","21001IC04161492N","240821","23","22","1","2021-08-30","2023-08-09"
"C","76","21001IC04245806P","131221","16","16","0.0000","2021-12-17","2023-02-27"
"C","76","21001IC05014592M","280621","24","23","1","2021-06-30","2023-04-10"
"C","76","22001IC04105136H","160522","16","15","1","2022-05-20","2023-11-06"
"C","76","22001IC05023281X","220922","16","15","1","2022-09-26","2023-11-10"
"C","76","23001IC04049866C","280323","50","50","0.0000","2023-03-30","2025-03-26"
"C","76","23001IC04174792W","181023","48","41","7","2023-10-27","2025-04-24"
"C","77","16001IC04087468E","80916","100","101","-1","2016-09-12","2022-03-11"
"C","77","17001IC04180892A","80917","99","99","0.0000","2017-09-15","2022-12-22"
"C","77","18001IC04080837W","90418","148","34","114","2018-04-13","2025-03-19"
"C","77","19001IC04015932R","240119","50","7","43","2019-01-28","2021-05-31"
"C","77","19001IC04158500Z","60919","46","6","40","2019-09-11","2021-11-16"
"C","77","20001IC04111282E","200720","45","27","18","2020-07-23","2022-04-20"
"C","77","20001IC04192939W","181120","45","35","10","2020-11-24","2024-01-03"
"C","77","21001IC04054806N","190321","24","24","0.0000","2021-03-23","2025-04-08"
"C","77","21001IC04161492N","240821","24","17","7","2021-08-30","2025-04-14"
"C","77","21001IC04245806P","131221","16","18","-2","2021-12-17","2025-03-14"
"C","77","21001IC05014592M","280621","24","40","-16","2021-06-30","2023-02-01"
"C","77","22001IC04105136H","160522","16","14","2","2022-05-20","2024-10-04"
"C","77","22001IC05023281X","220922","16","16","0.0000","2022-09-26","2024-03-05"
"C","77","23001IC04049866C","280323","50","27","23","2023-03-30","2024-11-22"
"C","77","23001IC04174792W","181023","48","4","44","2023-10-27","2024-04-10"
"C","78","16001IC04087468E","80916","98","98","0.0000","2016-09-12","2019-11-11"
"C","78","17001IC04180892A","80917","99","89","10","2017-09-15","2024-03-06"
"C","78","18001IC04080837W","90418","99","26","73","2018-04-13","2022-02-07"
"C","78","19001IC04015932R","240119","50","48","2","2019-01-28","2024-11-22"
"C","78","19001IC04158500Z","60919","50","9","41","2019-09-11","2021-12-13"
"C","78","20001IC04111282E","200720","45","26","19","2020-07-23","2022-04-26"
"C","78","20001IC04192939W","181120","45","42","3","2020-11-24","2023-09-01"
"C","78","21001IC04054806N","190321","24","22","2","2021-03-23","2024-11-13"
"C","78","21001IC04161492N","240821","24","27","-3","2021-08-30","2025-03-18"
"C","78","21001IC04245806P","131221","32","2","30","2021-12-17","2024-12-13"
"C","78","21001IC05014592M","280621","24","24","0.0000","2021-06-30","2023-11-13"
"C","78","22001IC04105136H","160522","32","20","12","2022-05-20","2025-04-23"
"C","78","22001IC05023281X","260922","32","32","0.0000","2022-09-26","2023-05-19"
"C","78","23001IC04049866C","280323","50","50","0.0000","2023-03-30","2023-06-08"
"C","78","23001IC04174792W","181023","48","6","42","2023-10-27","2024-10-18"
"C","79","16001IC04087468E","80916","98","98","0.0000","2016-09-12","2018-11-15"
"C","79","17001IC04180892A","80917","97","97","0.0000","2017-09-15","2022-06-13"
"C","79","18001IC04080837W","90418","55","54","1","2018-04-13","2023-07-11"
"C","79","19001IC04015932R","240119","50","36","14","2019-01-28","2024-06-25"
"C","79","19001IC04158500Z","60919","46","10","36","2019-09-11","2021-12-16"
"C","79","20001IC04111282E","200720","60","11","49","2020-07-23","2022-04-20"
"C","79","20001IC04192939W","181120","60","2","58","2020-11-24","2020-11-27"
"C","79","21001IC04054806N","190321","24","3","21","2021-03-23","2022-02-17"
"C","79","21001IC04161492N","240821","24","24","0.0000","2021-08-30","2024-07-11"
"C","79","21001IC04245806P","131221","16","16","0.0000","2021-12-17","2024-04-29"
"C","79","21001IC05014592M","280621","24","24","0.0000","2021-06-30","2024-05-22"
"C","79","22001IC04105136H","160522","16","16","0.0000","2022-05-20","2024-08-22"
"C","79","22001IC05023281X","260922","16","16","0.0000","2022-09-26","2024-12-26"
"C","79","23001IC04049866C","280323","33","12","21","2023-03-30","2023-08-02"
"C","79","23001IC04174792W","181023","48","10","38","2023-10-27","2024-06-12"
"C","80","16001IC04087468E","80916","99","99","0.0000","2016-09-12","2017-09-04"
"C","80","17001IC04180892A","80917","99","99","0.0000","2017-09-15","2018-04-05"
"C","80","18001IC04080837W","90418","100","101","-1","2018-04-13","2019-09-19"
"C","80","19001IC04015932R","240119","50","50","0.0000","2019-01-28","2021-01-20"
"C","80","19001IC04158500Z","60919","46","46","0.0000","2019-09-11","2022-06-13"
"C","80","20001IC04111282E","200720","59","60","-1","2020-07-23","2022-04-04"
"C","80","20001IC04192939W","181120","60","60","0.0000","2020-11-24","2024-01-09"
"C","80","21001IC04054806N","190321","40","40","0.0000","2021-03-23","2023-12-06"
"C","80","21001IC04161492N","240821","40","39","1","2021-08-30","2024-03-13"
"C","80","21001IC04245806P","131221","32","35","-3","2021-12-17","2023-08-23"
"C","80","21001IC05014592M","280621","40","39","1","2021-06-30","2024-06-25"
"C","80","22001IC04105136H","160522","32","33","-1","2022-05-20","2024-11-22"
"C","80","22001IC05023281X","260922","32","32","0.0000","2022-09-26","2025-03-26"
"C","80","23001IC04049866C","280323","50","42","8","2023-03-30","2025-03-18"
"C","80","23001IC04174792W","181023","48","5","43","2023-10-27","2024-11-26"
"C","81","16001IC04087468E","80916","99","100","-1","2016-09-12","2018-04-04"
"C","81","17001IC04180892A","80917","95","96","-1","2017-09-15","2020-03-09"
"C","81","18001IC04080837W","90418","50","50","0.0000","2018-04-13","2020-08-04"
"C","81","19001IC04015932R","240119","50","51","-1","2019-01-28","2021-05-07"
"C","81","19001IC04158500Z","60919","46","45","1","2019-09-11","2022-03-17"
"C","81","20001IC04111282E","200720","58","58","0.0000","2020-07-23","2023-03-14"
"C","81","20001IC04192939W","181120","60","10","50","2020-11-24","2024-07-18"
"C","81","21001IC04054806N","190321","24","22","2","2021-03-23","2024-06-06"
"C","81","21001IC04161492N","240821","24","23","1","2021-08-30","2023-08-15"
"C","81","21001IC04245806P","131221","32","32","0.0000","2021-12-17","2023-05-31"
"C","81","21001IC05014592M","280621","24","24","0.0000","2021-06-30","2024-04-29"
"C","81","22001IC04105136H","160522","32","31","1","2022-05-20","2024-12-16"
"C","81","22001IC05023281X","260922","32","18","14","2022-09-26","2025-04-04"
"C","81","23001IC04049866C","280323","33","6","27","2023-03-30","2023-05-17"
"C","81","23001IC04174792W","181023","48","28","20","2023-10-27","2024-11-22"
"C","82","16001IC04087468E","80916","99","99","0.0000","2016-09-12","2018-11-12"
"C","82","17001IC04180892A","80917","99","99","0.0000","2017-09-15","2020-12-01"
"C","82","18001IC04080837W","90418","91","90","1","2018-04-13","2022-07-01"
"C","82","19001IC04015932R","240119","50","50","0.0000","2019-01-28","2023-03-27"
"C","82","19001IC04158500Z","60919","46","46","0.0000","2019-09-11","2023-03-14"
"C","82","20001IC04111282E","200720","60","62","-2","2020-07-23","2025-02-04"
"C","82","20001IC04192939W","181120","59","25","34","2020-11-24","2024-09-25"
"C","82","21001IC04054806N","190321","40","16","24","2021-03-23","2022-12-12"
"C","82","21001IC04161492N","240821","40","30","10","2021-08-30","2025-04-29"
"C","82","21001IC04245806P","131221","32","32","0.0000","2021-12-17","2023-11-16"
"C","82","21001IC05014592M","280621","40","40","0.0000","2021-06-30","2023-05-23"
"C","82","22001IC04105136H","160522","32","32","0.0000","2022-05-20","2025-03-25"
"C","82","22001IC05023281X","260922","32","31","1","2022-09-26","2025-02-19"
"C","82","23001IC04049866C","280323","50","4","46","2023-03-30","2023-05-08"
"C","82","23001IC04174792W","181023","48","17","31","2023-10-27","2025-03-20"
"C","83","16001IC04087468E","80916","98","99","-1","2016-09-12","2017-12-21"
"C","83","17001IC04180892A","80917","96","96","0.0000","2017-09-15","2019-04-08"
"C","83","18001IC04080837W","90418","47","47","0.0000","2018-04-13","2020-11-09"
"C","83","19001IC04015932R","240119","50","50","0.0000","2019-01-28","2022-02-08"
"C","83","19001IC04158500Z","60919","50","49","1","2019-09-11","2021-12-02"
"C","83","20001IC04111282E","200720","60","60","0.0000","2020-07-23","2024-06-25"
"C","83","20001IC04192939W","181120","60","60","0.0000","2020-11-24","2024-04-25"
"C","83","21001IC04054806N","190321","24","24","0.0000","2021-03-23","2023-03-20"
"C","83","21001IC04161492N","240821","24","24","0.0000","2021-08-30","2022-09-15"
"C","83","21001IC04245806P","131221","32","30","2","2021-12-17","2024-12-13"
"C","83","21001IC05014592M","280621","24","23","1","2021-06-30","2024-06-06"
"C","83","22001IC04105136H","160522","32","8","24","2022-05-20","2025-04-14"
"C","83","22001IC05023281X","260922","32","31","1","2022-09-26","2024-04-16"
"C","83","23001IC04049866C","280323","33","32","1","2023-03-30","2024-11-22"
"C","83","23001IC04174792W","181023","48","60","-12","2023-10-27","2024-05-20"
"C","84","16001IC04087468E","80916","99","99","0.0000","2016-09-12","2017-12-11"
"C","84","17001IC04180892A","80917","96","96","0.0000","2017-09-15","2021-11-30"
"C","84","18001IC04080837W","90418","98","63","35","2018-04-13","2025-03-19"
"C","84","19001IC04015932R","240119","50","11","39","2019-01-28","2021-07-13"
"C","84","19001IC04158500Z","60919","46","2","44","2019-09-11","2021-05-13"
"C","84","20001IC04111282E","200720","60","33","27","2020-07-23","2025-04-14"
"C","84","20001IC04192939W","181120","60","10","50","2020-11-24","2023-03-20"
"C","84","21001IC04054806N","190321","24","24","0.0000","2021-03-23","2023-03-07"
"C","84","21001IC04161492N","240821","24","24","0.0000","2021-08-30","2024-03-20"
"C","84","21001IC04245806P","131221","32","6","26","2021-12-17","2025-03-25"
"C","84","21001IC05014592M","280621","24","24","0.0000","2021-06-30","2024-04-24"
"C","84","22001IC04105136H","160522","32","32","0.0000","2022-05-20","2025-03-12"
"C","84","22001IC05023281X","260922","32","32","0.0000","2022-09-26","2025-03-20"
"C","84","23001IC04049866C","280323","50","5","45","2023-03-30","2025-04-16"
"C","84","23001IC04174792W","181023","48","5","43","2023-10-27","2024-07-16"
"C","85","16001IC04087468E","80916","99","100","-1","2016-09-12","2018-01-31"
"C","85","17001IC04180892A","80917","99","108","-9","2017-09-15","2021-06-17"
"C","85","18001IC04080837W","90418","50","50","0.0000","2018-04-13","2021-11-26"
"C","85","19001IC04015932R","240119","50","50","0.0000","2019-01-28","2022-11-15"
"C","85","19001IC04158500Z","60919","46","50","-4","2019-09-11","2023-01-26"
"C","85","20001IC04111282E","200720","60","62","-2","2020-07-23","2023-03-23"
"C","85","20001IC04192939W","181120","60","64","-4","2020-11-24","2021-12-02"
"C","85","21001IC04054806N","190321","40","40","0.0000","2021-03-23","2024-06-25"
"C","85","21001IC04161492N","240821","40","36","4","2021-08-30","2025-01-17"
"C","85","21001IC04245806P","131221","32","18","14","2021-12-17","2025-02-25"
"C","85","21001IC05014592M","280621","40","82","-42","2021-06-30","2023-04-28"
"C","85","22001IC04105136H","160522","32","32","0.0000","2022-05-20","2023-12-18"
"C","85","22001IC05023281X","260922","32","0.0000","32","2022-09-26","2022-09-26"
"C","85","23001IC04049866C","280323","33","33","0.0000","2023-03-30","2024-07-02"
"C","85","23001IC04174792W","181023","48","6","42","2023-10-27","2024-04-30"
"C","86","16001IC04087468E","80916","99","99","0.0000","2016-09-12","2017-08-29"
"C","86","17001IC04180892A","80917","99","99","0.0000","2017-09-15","2018-12-12"
"C","86","18001IC04080837W","90418","89","89","0.0000","2018-04-13","2020-05-15"
"C","86","19001IC04015932R","240119","50","50","0.0000","2019-01-28","2021-04-12"
"C","86","19001IC04158500Z","60919","46","46","0.0000","2019-09-11","2021-11-16"
"C","86","20001IC04111282E","200720","60","60","0.0000","2020-07-23","2022-11-15"
"C","86","20001IC04192939W","181120","60","64","-4","2020-11-24","2023-08-23"
"C","86","21001IC04054806N","190321","24","24","0.0000","2021-03-23","2023-03-07"
"C","86","21001IC04161492N","240821","24","24","0.0000","2021-08-30","2023-04-28"
"C","86","21001IC04245806P","131221","16","16","0.0000","2021-12-17","2023-03-21"
"C","86","21001IC05014592M","280621","24","24","0.0000","2021-06-30","2024-06-25"
"C","86","22001IC04105136H","160522","16","19","-3","2022-05-20","2023-06-22"
"C","86","22001IC05023281X","260922","16","16","0.0000","2022-09-26","2023-05-23"
"C","86","23001IC04049866C","280323","50","51","-1","2023-03-30","2024-11-22"
"C","86","23001IC04174792W","181023","48","43","5","2023-10-27","2025-04-14"
"C","87","16001IC04087468E","80916","98","99","-1","2016-09-12","2018-02-20"
"C","87","17001IC04180892A","80917","99","99","0.0000","2017-09-15","2021-03-02"
"C","87","18001IC04080837W","90418","51","51","0.0000","2018-04-13","2022-02-16"
"C","87","19001IC04015932R","240119","49","49","0.0000","2019-01-28","2022-11-22"
"C","87","19001IC04158500Z","60919","50","22","28","2019-09-11","2024-09-16"
"C","87","20001IC04111282E","200720","60","7","53","2020-07-23","2022-04-20"
"C","87","20001IC04192939W","181120","57","9","48","2020-11-24","2023-05-18"
"C","87","21001IC04054806N","190321","24","3","21","2021-03-23","2024-05-30"
"C","87","21001IC04161492N","240821","24","0.0000","24","2021-08-30","2021-08-30"
"C","87","21001IC04245806P","131221","16","16","0.0000","2021-12-17","2023-01-26"
"C","87","21001IC05014592M","280621","24","24","0.0000","2021-06-30","2023-05-05"
"C","87","22001IC04105136H","160522","16","16","0.0000","2022-05-20","2023-09-04"
"C","87","22001IC05023281X","260922","16","18","-2","2022-09-26","2024-07-18"
"C","87","23001IC04049866C","280323","33","1","32","2023-03-30","2024-03-05"
"C","87","23001IC04174792W","181023","24","24","0.0000","2023-10-27","2025-04-10"
"C","88","16001IC04087468E","80916","99","99","0.0000","2016-09-12","2019-01-16"
"C","88","17001IC04180892A","80917","99","99","0.0000","2017-09-15","2018-06-04"
"C","88","18001IC04080837W","90418","100","100","0.0000","2018-04-13","2021-11-30"
"C","88","19001IC04015932R","240119","50","50","0.0000","2019-01-28","2021-01-27"
"C","88","19001IC04158500Z","60919","50","50","0.0000","2019-09-11","2021-01-11"
"C","88","20001IC04111282E","200720","60","60","0.0000","2020-07-23","2021-08-26"
"C","88","20001IC04192939W","181120","60","60","0.0000","2020-11-24","2022-04-25"
"C","88","21001IC04054806N","190321","40","39","1","2021-03-23","2022-04-06"
"C","88","21001IC04161492N","240821","40","40","0.0000","2021-08-30","2022-07-12"
"C","88","21001IC04245806P","131221","32","32","0.0000","2021-12-17","2023-04-28"
"C","88","21001IC05014592M","280621","40","39","1","2021-06-30","2023-06-26"
"C","88","22001IC04105136H","160522","32","32","0.0000","2022-05-20","2023-03-14"
"C","88","22001IC05023281X","260922","32","32","0.0000","2022-09-26","2023-11-08"
"C","88","23001IC04049866C","280323","50","54","-4","2023-03-30","2023-08-23"
"C","88","23001IC04174792W","181023","48","47","1","2023-10-27","2024-08-21"
