"FECHA","DOLAR","DOLARA","DOLARB","DOLARC","DOLARD","DOLARE","USUARIO","FECACT"
"07/10/2013","5.85","5.85","5.85","5.85","5.85","0.0000","      ","2013-10-07"
"08/10/2013","5.85","5.85","5.85","5.85","5.85","0.0000","      ","2013-10-08"
"09/10/2013","5.85","5.85","5.85","5.85","5.85","0.0000","      ","2013-10-09"
"10/10/2013","5.85","5.85","5.85","5.85","5.85","0.0000","      ","2013-10-10"
"11/10/2013","5.85","5.85","5.85","5.85","5.85","0.0000","      ","2013-10-11"
"12/10/2013","5.85","5.85","5.85","5.85","5.85","0.0000","      ","2013-10-12"
"15/10/2013","5.85","5.85","5.85","5.85","5.85","0.0000","      ","2013-10-15"
"16/10/2013","5.85","5.85","5.85","5.85","5.85","0.0000","      ","2013-10-16"
"17/10/2013","5.9","5.9","5.9","5.9","5.9","0.0000","      ","2013-10-17"
"18/10/2013","5.9","5.9","5.9","5.9","5.9","0.0000","      ","2013-10-18"
"21/10/2013","5.9","5.9","5.9","5.9","5.9","0.0000","      ","2013-10-21"
"22/10/2013","5.9","5.9","5.9","5.9","5.9","0.0000","      ","2013-10-22"
"23/10/2013","5.9","5.9","5.9","5.9","5.9","0.0000","      ","2013-10-23"
"24/10/2013","5.9","5.9","5.9","5.9","5.9","0.0000","      ","2013-10-24"
"25/10/2013","5.9","5.9","5.9","5.9","5.9","0.0000","      ","2013-10-25"
"28/10/2013","5.9","5.9","5.9","5.9","5.9","0.0000","      ","2013-10-28"
"29/10/2013","5.9","5.9","5.9","5.9","5.9","0.0000","      ","2013-10-29"
"30/10/2013","5.9","5.9","5.9","5.9","5.9","0.0000","      ","2013-10-30"
"31/10/2013","5.9","5.9","5.9","5.9","5.9","0.0000","      ","2013-10-31"
"01/11/2013","5.95","5.95","5.95","5.95","5.95","0.0000","      ","2013-11-01"
"04/11/2013","6","6","6","6","6","0.0000","      ","2013-11-04"
"05/11/2013","6","6","6","6","6","0.0000","      ","2013-11-05"
"06/11/2013","6","6","6","6","6","0.0000","      ","2013-11-06"
"07/11/2013","6","6","6","6","6","0.0000","      ","2013-11-07"
"08/11/2013","6","6","6","6","6","0.0000","      ","2013-11-08"
"11/11/2013","6","6","6","6","6","0.0000","      ","2013-11-11"
"12/11/2013","6","6","6","6","6","0.0000","      ","2013-11-12"
"13/11/2013","6","6","6","6","6","0.0000","      ","2013-11-13"
"14/11/2013","6","6","6","6","6","0.0000","      ","2013-11-14"
"15/11/2013","6","6","6","6","6","0.0000","      ","2013-11-15"
"18/11/2013","6.05","6.05","6.05","6.05","6.05","0.0000","      ","2013-11-18"
"19/11/2013","6.05","6.05","6.05","6.05","6.05","0.0000","      ","2013-11-19"
"20/11/2013","6.1","6.1","6.1","6.1","6.1","0.0000","      ","2013-11-20"
"21/11/2013","6.1","6.1","6.1","6.1","6.1","0.0000","      ","2013-11-21"
"22/11/2013","6.1","6.1","6.1","6.1","6.1","0.0000","      ","2013-11-22"
"26/11/2013","6.1","6.1","6.1","6.1","6.1","0.0000","      ","2013-11-26"
"27/11/2013","6.15","6.15","6.15","6.15","6.15","0.0000","      ","2013-11-27"
"28/11/2013","6.15","6.15","6.15","6.15","6.15","0.0000","      ","2013-11-28"
"29/11/2013","6.15","6.15","6.15","6.15","6.15","0.0000","      ","2013-11-29"
"02/12/2013","6.2","6.2","6.2","6.2","6.2","0.0000","      ","2013-12-02"
"03/12/2013","6.2","6.2","6.2","6.2","6.2","0.0000","      ","2013-12-03"
"04/12/2013","6.25","6.25","6.25","6.25","6.25","0.0000","      ","2013-12-04"
"05/12/2013","6.25","6.25","6.25","6.25","6.25","0.0000","      ","2013-12-05"
"06/12/2013","6.4","6.4","6.4","6.4","6.4","0.0000","      ","2013-12-06"
"09/12/2013","6.4","6.4","6.4","6.4","6.4","0.0000","      ","2013-12-09"
"10/12/2013","6.4","6.4","6.4","6.4","6.4","0.0000","      ","2013-12-10"
"11/12/2013","6.4","6.4","6.4","6.4","6.4","0.0000","      ","2013-12-11"
"12/12/2013","6.4","6.4","6.4","6.4","6.4","0.0000","      ","2013-12-12"
"13/12/2013","6.4","6.4","6.4","6.4","6.4","0.0000","      ","2013-12-13"
"16/12/2013","6.4","6.4","6.4","6.4","6.4","0.0000","      ","2013-12-16"
"17/12/2013","6.4","6.4","6.4","6.4","6.4","0.0000","      ","2013-12-17"
"18/12/2013","6.4","6.4","6.4","6.4","6.4","0.0000","      ","2013-12-18"
"19/12/2013","6.5","6.5","6.5","6.5","6.5","0.0000","      ","2013-12-19"
"20/12/2013","6.5","6.5","6.5","6.5","6.5","0.0000","      ","2013-12-20"
"21/12/2013","6.5","6.5","6.5","6.5","6.5","0.0000","      ","2013-12-21"
"23/12/2013","6.5","6.5","6.5","6.5","6.5","0.0000","      ","2013-12-23"
"24/12/2013","6.5","6.5","6.5","6.5","6.5","0.0000","      ","2013-12-24"
"26/12/2013","6.5","6.5","6.5","6.5","6.5","0.0000","      ","2013-12-26"
"27/12/2013","6.5","6.5","6.5","6.5","6.5","0.0000","      ","2013-12-27"
"30/12/2013","6.6","6.6","6.6","6.6","6.6","0.0000","      ","2013-12-30"
"31/12/2013","6.6","6.6","6.6","6.6","6.6","0.0000","      ","2013-12-31"
"02/01/2014","6.65","6.65","6.65","6.65","6.65","0.0000","      ","2014-01-02"
"03/01/2014","6.65","6.65","6.65","6.65","6.65","0.0000","      ","2014-01-03"
"06/01/2014","6.65","6.65","6.65","6.65","6.65","0.0000","      ","2014-01-06"
"07/01/2014","6.7","6.7","6.7","6.7","6.7","0.0000","      ","2014-01-07"
"08/01/2014","6.7","6.7","6.7","6.7","6.7","0.0000","      ","2014-01-08"
"09/01/2014","6.7","6.7","6.7","6.7","6.7","0.0000","      ","2014-01-09"
"10/01/2014","6.7","6.7","6.7","6.7","6.7","0.0000","      ","2014-01-10"
"13/01/2014","6.8","6.8","6.8","6.8","6.8","0.0000","      ","2014-01-13"
"14/01/2014","6.8","6.8","6.8","6.8","6.8","0.0000","      ","2014-01-14"
"15/01/2014","6.8","6.8","6.8","6.8","6.8","0.0000","      ","2014-01-15"
"16/01/2014","6.9","6.9","6.9","6.9","6.9","0.0000","      ","2014-01-16"
"17/01/2014","6.9","6.9","6.9","6.9","6.9","0.0000","      ","2014-01-17"
"20/01/2014","7","7","7","7","7","0.0000","      ","2014-01-20"
"21/01/2014","7","7","7","7","7","0.0000","      ","2014-01-21"
"22/01/2014","7.1","7.1","7.1","7.1","7.1","0.0000","      ","2014-01-22"
"23/01/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-01-23"
"27/01/2014","9","9","9","9","9","0.0000","      ","2014-01-27"
"28/01/2014","10","10","10","10","10","0.0000","      ","2014-01-28"
"29/01/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-01-29"
"30/01/2014","10","10","10","10","10","0.0000","      ","2014-01-30"
"31/01/2014","10","10","10","10","10","0.0000","      ","2014-01-31"
"03/02/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-02-03"
"04/02/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-02-04"
"05/02/2014","8.04","8.04","8.04","8.04","8.04","0.0000","      ","2014-02-05"
"06/02/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-02-06"
"07/02/2014","10","10","10","10","10","0.0000","      ","2014-02-07"
"10/02/2014","8","8","8","8","8","0.0000","      ","2014-02-10"
"11/02/2014","8","8","8","8","8","0.0000","      ","2014-02-11"
"12/02/2014","8","8","8","8","8","0.0000","      ","2014-02-12"
"13/02/2014","8","8","8","8","8","0.0000","      ","2014-02-13"
"14/02/2014","8","8","8","8","8","0.0000","      ","2014-02-14"
"17/02/2014","8","8","8","8","8","0.0000","      ","2014-02-17"
"18/02/2014","8","8","8","8","8","0.0000","      ","2014-02-18"
"19/02/2014","8","8","8","8","8","0.0000","      ","2014-02-19"
"20/02/2014","8","8","8","8","8","0.0000","      ","2014-02-20"
"21/02/2014","8","8","8","8","8","0.0000","      ","2014-02-21"
"22/02/2014","8","8","8","8","8","0.0000","      ","2014-02-22"
"24/02/2014","8","8","8","8","8","0.0000","      ","2014-02-24"
"25/02/2014","8","8","8","8","8","0.0000","      ","2014-02-25"
"26/02/2014","8","8","8","8","8","0.0000","      ","2014-02-26"
"27/02/2014","8","8","8","8","8","0.0000","      ","2014-02-27"
"28/02/2014","8","8","8","8","8","0.0000","      ","2014-02-28"
"05/03/2014","8","8","8","8","8","0.0000","      ","2014-03-05"
"06/03/2014","8","8","8","8","8","0.0000","      ","2014-03-06"
"07/03/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-03-07"
"10/03/2014","8","8","8","8","8","0.0000","      ","2014-03-10"
"11/03/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-03-11"
"12/03/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-03-12"
"13/03/2014","8","8","8","8","8","0.0000","      ","2014-03-13"
"14/03/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-04-14"
"15/03/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-03-15"
"17/03/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-03-17"
"18/03/2014","8","8","8","8","8","0.0000","      ","2014-03-18"
"19/03/2014","8","8","8","8","8","0.0000","      ","2014-03-19"
"20/03/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-03-20"
"21/03/2014","8","8","8","8","8","0.0000","      ","2014-03-21"
"25/03/2014","8","8","8","8","8","0.0000","      ","2014-03-25"
"26/03/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-03-26"
"27/03/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-03-27"
"28/03/2014","8","8","8","8","8","0.0000","      ","2014-03-28"
"29/03/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-03-29"
"31/03/2014","8.05","8.05","8.05","8.05","8.05","0.0000","      ","2014-03-31"
"01/04/2014","8.03","8.03","8.03","8.03","8.03","0.0000","      ","2014-04-01"
"03/04/2014","10","10","10","10","10","0.0000","      ","2014-04-03"
"04/04/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-04-04"
"05/04/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-04-05"
"07/04/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-04-07"
"08/04/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-04-08"
"09/04/2014","8.03","8.03","8.03","8.03","8.03","0.0000","      ","2014-04-09"
"10/04/2014","8.1","8.1","8.1","8.1","8.1","0.0000","      ","2014-04-10"
"11/04/2014","10","10","10","10","10","0.0000","      ","2014-04-11"
"12/04/2014","10","10","10","10","10","0.0000","      ","2014-04-12"
"14/04/2014","8.1","8.1","8.1","8.1","8.1","0.0000","      ","2014-04-14"
"15/04/2014","8.05","8.05","8.05","8.05","8.05","0.0000","      ","2014-04-15"
"16/04/2014","8","8","8","8","8","0.0000","      ","2014-04-16"
"17/04/2014","8.1","8.1","8.1","8.1","8.1","0.0000","      ","2014-04-17"
"21/04/2014","8","8","8","8","8","0.0000","      ","2014-04-21"
"22/04/2014","8","8","8","8","8","0.0000","      ","2014-04-22"
"23/04/2014","8.03","8.03","8.03","8.03","8.03","0.0000","      ","2014-04-23"
"24/04/2014","10","10","10","10","10","0.0000","      ","2014-04-24"
"25/04/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-04-25"
"28/04/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-04-28"
"29/04/2014","8.05","8.05","8.05","8.05","8.05","0.0000","      ","2014-04-29"
"30/04/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-04-30"
"05/05/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-05-05"
"06/05/2014","8.1","8.1","8.1","8.1","8.1","0.0000","      ","2014-05-06"
"07/05/2014","8","8","8","8","8","0.0000","      ","2014-05-07"
"08/05/2014","8.1","8.1","8.1","8.1","8.1","0.0000","      ","2014-05-08"
"09/05/2014","8.1","8.1","8.1","8.1","8.1","0.0000","      ","2014-05-09"
"10/05/2014","8.1","8.1","8.1","8.1","8.1","0.0000","      ","2014-05-10"
"12/05/2014","8.1","8.1","8.1","8.1","8.1","0.0000","      ","2014-05-12"
"13/05/2014","8.1","8.1","8.1","8.1","8.1","0.0000","      ","2014-05-13"
"14/05/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-05-14"
"15/05/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-05-15"
"16/05/2014","8","8","8","8","8","0.0000","      ","2014-05-16"
"19/05/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-05-19"
"20/05/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-05-20"
"21/05/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-05-21"
"22/05/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-05-22"
"23/05/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-05-23"
"26/05/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-05-26"
"27/05/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-05-27"
"28/05/2014","8.1","8.1","8.1","8.1","8.1","0.0000","      ","2014-05-28"
"29/05/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-05-29"
"30/05/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-05-30"
"31/05/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-05-31"
"02/06/2014","8.1","8.1","8.1","8.1","8.1","0.0000","      ","2014-06-02"
"03/06/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-06-03"
"04/06/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-06-04"
"05/06/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-06-05"
"06/06/2014","8.1","8.1","8.1","8.1","8.1","0.0000","      ","2014-06-06"
"09/06/2014","8.15","8.15","8.15","8.15","8.15","0.0000","      ","2014-06-09"
"10/06/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-06-10"
"11/06/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-06-11"
"12/06/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-06-12"
"13/06/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-06-13"
"14/06/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-06-14"
"16/06/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-06-16"
"17/06/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-06-17"
"18/06/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-06-18"
"19/06/2014","10","10","10","10","10","0.0000","      ","2014-06-19"
"21/06/2014","10","10","10","10","10","0.0000","      ","2014-06-21"
"23/06/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-06-23"
"24/06/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-06-24"
"25/06/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-06-25"
"26/06/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-06-26"
"27/06/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-06-27"
"30/06/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-06-30"
"01/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-01"
"02/07/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-07-02"
"03/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-03"
"04/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-04"
"07/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-07"
"08/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-08"
"10/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-10"
"11/07/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-07-11"
"14/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-14"
"15/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-15"
"16/07/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-07-16"
"17/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-17"
"18/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-18"
"21/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-21"
"22/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-22"
"23/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-23"
"24/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-24"
"25/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-25"
"28/07/2014","8.2","8.2","8.2","8.2","8.2","0.0000","      ","2014-07-28"
"29/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-29"
"30/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-30"
"31/07/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-07-31"
"01/08/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-08-01"
"04/08/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-08-04"
"05/08/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-08-05"
"06/08/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-08-06"
"07/08/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-08-07"
"08/08/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-08-08"
"11/08/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-08-11"
"12/08/2014","8.3","8.3","8.3","8.3","8.3","0.0000","      ","2014-08-12"
"13/08/2014","8.4","8.4","8.4","8.4","8.4","0.0000","      ","2014-08-13"
"14/08/2014","8.4","8.4","8.4","8.4","8.4","0.0000","      ","2014-08-14"
"15/08/2014","8.4","8.4","8.4","8.4","8.4","0.0000","      ","2014-08-15"
"19/08/2014","8.4","8.4","8.4","8.4","8.4","0.0000","      ","2014-08-19"
"20/08/2014","8.4","8.4","8.4","8.4","8.4","0.0000","      ","2014-08-20"
"21/08/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-08-21"
"22/08/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-08-22"
"25/08/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-08-25"
"26/08/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-08-26"
"27/08/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-08-27"
"28/08/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-08-28"
"29/08/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-08-29"
"01/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-01"
"02/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-02"
"03/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-03"
"04/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-04"
"05/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-05"
"08/09/2014","8.42","8.42","8.42","8.42","8.42","0.0000","      ","2014-09-08"
"09/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-09"
"10/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-10"
"11/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-11"
"12/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-12"
"15/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-15"
"16/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-16"
"17/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-17"
"18/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-18"
"19/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-19"
"20/09/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-09-20"
"22/09/2014","8.55","8.55","8.55","8.55","8.55","0.0000","      ","2014-09-22"
"23/09/2014","8.55","8.55","8.55","8.55","8.55","0.0000","      ","2014-09-23"
"24/09/2014","8.55","8.55","8.55","8.55","8.55","0.0000","      ","2014-09-24"
"25/09/2014","8.55","8.55","8.55","8.55","8.55","0.0000","      ","2014-09-25"
"26/09/2014","8.55","8.55","8.55","8.55","8.55","0.0000","      ","2014-09-26"
"29/09/2014","8.55","8.55","8.55","8.55","8.55","0.0000","      ","2014-09-29"
"30/09/2014","8.55","8.55","8.55","8.55","8.55","0.0000","      ","2014-09-30"
"01/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-01"
"02/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-02"
"03/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-03"
"08/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-08"
"09/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-09"
"10/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-10"
"14/10/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-10-14"
"15/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-15"
"16/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-16"
"17/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-17"
"20/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-20"
"21/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-21"
"22/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-22"
"23/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-23"
"24/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-24"
"25/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-25"
"27/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-27"
"28/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-28"
"29/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-29"
"30/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-30"
"31/10/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-10-31"
"03/11/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-11-03"
"04/11/2014","8.5","8.5","8.5","8.5","8.5","0.0000","      ","2014-11-04"
"05/11/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-11-05"
"06/11/2014","8.52","8.52","8.52","8.52","8.52","0.0000","      ","2014-11-06"
"07/11/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-11-07"
"10/11/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-11-10"
"11/11/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-11-11"
"12/11/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-11-12"
"13/11/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-11-13"
"14/11/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-11-14"
"17/11/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-11-17"
"18/11/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-11-18"
"19/11/2014","8.6","8.6","8.6","8.6","8.6","0.0000","      ","2014-11-19"
